country,rank,name,id,releaseDate,Primary_Genre,Artist
uk,56,This is Paris,1552058389,2021-02-22,Society & Culture,iHeartRadio & Paris Hilton
uk,57,The Charlie Kirk Show,1460600818,2020-10-28,News,PodcastOne
uk,58,The Michelle Obama Podcast,1532956108,2020-09-30,Relationships,Higher Ground & Spotify
uk,59,Cautionary Tales,1484511465,2021-02-12,History,Pushkin Industries
uk,60,True Crime Obsessed,1232009882,2020-11-03,True Crime,Obsessed Network
uk,61,Consider This from NPR,1503226625,2020-10-27,Daily News,NPR
uk,62,Huberman Lab,1545953110,2021-02-22,Health & Fitness,Dr. Andrew Huberman
uk,63,The Tim Ferriss Show,863897795,2020-10-28,Entrepreneurship,"Tim Ferriss: Bestselling Author, Human Guinea Pig"
uk,64,VIEWS with David Dobrik and Jason Nash,1236778275,2020-11-03,Comedy,Cadence13
uk,65,Earn Your Leisure,1450211392,2021-01-29,Business,The Black Effect and iHeartRadio
uk,66,Wow in the World,1233834541,2021-01-18,Stories for Kids,NPR
uk,67,H3 Podcast,1186098620,2021-01-20,Comedy,Ethan Klein
uk,68,The Moth,275699983,2020-11-03,Performing Arts,The Moth
uk,69,Casefile True Crime,998568017,2020-10-27,True Crime,Casefile Presents
uk,70,How I Built This with Guy Raz,1150510297,2020-10-26,Business,NPR
uk,71,The Daily Show With Trevor Noah: Ears Edition,1334878780,2020-10-28,Comedy,iHeartRadio & Comedy Central
uk,72,The Breakfast Club,1232428553,2020-11-03,Comedy,iHeartRadio
uk,73,The Thing About Pam,1479234915,2019-09-27,True Crime,NBC News
uk,74,Allen v. Farrow Podcast,1554108046,2021-02-24,TV & Film,HBO
uk,75,The Michael Knowles Show,1266577963,2020-11-04,News Commentary,The Daily Wire
uk,76,American Scandal,1435516849,2020-10-27,History,Wondery
uk,77,Tim Pool Daily Show,1362265400,2021-03-02,Politics,Tim Pool
uk,78,I Spy,1482310665,2021-02-23,Society & Culture,Foreign Policy
uk,79,The Bible Recap,1440833267,2020-12-22,Christianity,D-Group
uk,80,The Rachel Maddow Show,294055449,2020-11-03,Daily News,"Rachel Maddow, MSNBC"
uk,81,Sway,1528594034,2020-10-26,Society & Culture,New York Times Opinion
uk,82,Good Sex,1553344468,2021-03-02,Sexuality,Lemonada Media
uk,83,Wait Wait... Don't Tell Me!,121493804,2020-10-24,Comedy,NPR
uk,84,Get Sleepy: Sleep meditation and stories,1487513861,2020-10-28,Alternative Health,Get Sleepy
uk,85,Nurture vs Nurture with Dr. Wendy Mogel,1549814799,2021-02-16,Kids & Family,Armchair Umbrella
uk,86,TED Talks Daily,160904630,2020-10-27,Education,TED
uk,87,The Jordan B. Peterson Podcast,1184022695,2020-11-01,Education,Dr. Jordan B. Peterson
uk,88,UnF*ck Your Brain,1229434818,2021-02-04,Mental Health,Kara Loewentheil
uk,89,Ten Percent Happier with Dan Harris,1087147821,2020-10-28,Mental Health,ABC News
uk,90,Revisionist History,1119389968,2020-09-10,Society & Culture,Pushkin Industries
uk,91,Short Wave,1482575855,2021-01-26,Life Sciences,NPR
uk,92,Supernatural with Ashley Flowers,1500667648,2020-11-04,Society & Culture,Parcast Network
uk,93,Radiolab,152249110,2020-10-23,Documentary,WNYC Studios
uk,94,Zane and Heath: Unfiltered,1478746415,2021-02-08,Comedy Interviews,The Roost x Zane and Heath
uk,95,Even the Rich,1500477470,2020-10-27,Society & Culture,Wondery
uk,96,Adam Carolla Show,306390087,2020-10-28,Comedy,PodcastOne / Carolla Digital
uk,97,BiggerPockets Real Estate Podcast,594419649,2020-10-25,Investing,BiggerPockets
uk,98,Lex Fridman Podcast,1434243584,2020-10-30,Technology,Lex Fridman
uk,99,Revolutions,703889772,2020-12-25,History,Mike Duncan
uk,100,Throughline,1451109634,2020-10-22,History,NPR
uk,101,Higher Learning with Van Lathan and Rachel Lindsay,1515152489,2021-02-12,Society & Culture,The Ringer
uk,102,Jocko Podcast,1070322219,2020-10-28,Business,Jocko DEFCOR Network
uk,103,This Past Weekend,1190981360,2021-02-06,Stand-Up,Theo Von
uk,104,Oprah’s SuperSoul Conversations,1264843400,2020-10-28,Society & Culture,Oprah
uk,105,Duolingo Spanish Podcast,1317493077,2020-10-22,Education,Duolingo
uk,106,"The Doctor's Farmacy with Mark Hyman, M.D.",1382804627,2020-12-04,Medicine,Dr. Mark Hyman
uk,107,Freakonomics Radio,354668519,2020-10-22,Documentary,Freakonomics Radio + Stitcher
uk,108,The Candace Owens Show,1454587745,2020-10-18,Education,PragerU
uk,109,WorkLife with Adam Grant,1346314086,2021-02-23,Management,TED
uk,110,True Crime Garage,1062418176,2020-10-28,True Crime,TRUE CRIME GARAGE
uk,111,Mark Levin Podcast,209377688,2020-11-04,News Commentary,Westwood One Podcast Network
uk,112,The Matt Walsh Show,1367210511,2021-01-06,News Commentary,The Daily Wire
uk,113,Anything Goes with Emma Chamberlain,1458568923,2021-02-18,Personal Journals,Emma Chamberlain and Ramble
uk,114,Maintenance Phase,1535408667,2021-03-02,Health & Fitness,Aubrey Gordon & Michael Hobbes
uk,115,The Glenn Beck Program,620967489,2020-10-27,News Commentary,Blaze Podcast Network
uk,116,Dr. Death,1421573955,2020-10-27,True Crime,Wondery
uk,117,Reparations: The Big Payback,1548013961,2021-02-18,Documentary,The Black Effect & iHeartRadio
uk,118,NPR News Now,121493675,2020-11-04,Daily News,NPR
uk,119,Bridgerton: The Official Podcast,1551820452,2021-02-25,TV & Film,Shondaland Audio & iHeartRadio
uk,120,Lore,978052928,2020-10-26,History,Aaron Mahnke and Grim & Mild
uk,121,Made For This with Jennie Allen,1466667116,2021-03-02,Christianity,Jennie Allen
uk,122,Sex With Emily,82456189,2021-02-09,Sexuality,"Emily Morse, Doctor of Human Sexuality - SexWithEmily.com"
uk,123,The Pat McAfee Show 2.0,1435183458,2020-10-29,Sports,Pat McAfee
uk,124,Stuff You Missed in History Class,283605519,2020-11-02,History,iHeartRadio
uk,125,The Mindset Mentor,1033048640,2021-01-08,Mental Health,Rob Dial and Kast Media
uk,126,99% Invisible,394775318,2020-10-27,Design,Roman Mars
uk,127,WTF with Marc Maron Podcast,329875043,2020-11-02,Comedy,Marc Maron
uk,128,Inside Jokes with Kevin Hart,1549388085,2021-01-27,Comedy Interviews,SiriusXM
uk,129,Evil By Design,1545659686,2021-01-27,True Crime,CBC Podcasts
uk,130,Jensen and Holes: The Murder Squad,1455668750,2020-11-04,True Crime,Exactly Right
uk,131,REAL AF with Andy Frisella,1012570406,2021-01-23,Business,Andy Frisella #100to0
uk,132,Global News Podcast,135067274,2020-11-04,News,BBC World Service
uk,133,The Morning Toast,1368081567,2021-01-14,Comedy,Toast News Network
uk,134,The Way I Heard It with Mike Rowe,1087110764,2020-10-27,Society & Culture,Mike Rowe
uk,135,The MeatEater Podcast,960902903,2021-02-15,Wilderness,MeatEater
uk,136,Criminal,809264944,2020-10-23,True Crime,Criminal & Radiotopia
uk,137,Sword and Scale,790487079,2020-10-26,True Crime,Incongruity
uk,138,Joel Osteen Podcast,137254859,2020-10-28,Christianity,Joel Osteen
uk,139,And That's Why We Drink,1204570053,2020-10-25,Comedy,Kast Media
uk,140,Bannon's War Room,1485351658,2020-10-27,Politics,WarRoom.org
uk,141,BECOMING:us with Moriah & Joel Smallbone,1553385816,2021-02-11,Christianity,AccessMore
uk,142,Dan Carlin's Hardcore History,173001861,2020-06-03,History,Dan Carlin
uk,143,Code Switch,1112190608,2020-10-28,News,NPR
uk,144,Giggly Squad,1536352412,2021-02-23,After Shows,Hannah Berner & Paige DeSorbo
uk,145,The Vanished Podcast,1081124929,2020-10-26,True Crime,Wondery
uk,146,Empty Inside,1524250628,2021-02-24,Self-Improvement,Jennette McCurdy
uk,147,Nice White Parents,1524080195,2020-08-20,Society & Culture,Serial & The New York Times
uk,148,The Rubin Report,1052842770,2021-02-08,News Commentary,Blaze Podcast Network
uk,149,Bachelor Happy Hour,1473649053,2021-01-19,TV & Film,Bachelor Nation | Wondery
uk,150,Nothing much happens; bedtime stories to help you sleep,1378040733,2021-02-22,Alternative Health,Curiouscast
uk,151,The Tim Dillon Show,1135137367,2020-11-01,Comedy Interviews,Tim Dillon
uk,152,The Journal.,1469394914,2021-01-07,Daily News,The Wall Street Journal & Gimlet
uk,153,Pivot,1073226719,2021-02-16,News Commentary,New York Magazine
uk,154,The Investing for Beginners Podcast - Your Path to Financial Freedom,1210741497,2021-01-07,Investing,Andrew Sather and Dave Ahern
uk,155,Coffee Convos Podcast with Kail Lowry & Lindsie Chrisley,1305546061,2021-02-25,Society & Culture,Kail Lowry & Lindsie Chrisley
uk,156,The Indicator from Planet Money,1320118593,2021-01-19,Business,NPR
uk,157,Serendipity With Inky Johnson,1553377190,2021-03-01,Self-Improvement,The Resonance Network
uk,158,This Is Important,1529931681,2020-12-29,Comedy,iHeartRadio
uk,159,Verdict with Ted Cruz,1495601614,2020-10-28,Politics,Ted Cruz
uk,160,Unashamed with Phil & Jase Robertson,1460147025,2020-10-26,Religion & Spirituality,Unashamed with Phil & Jase Robertson
uk,161,The Chris Rose Rotation,1555532184,2021-03-01,Baseball,Jomboy Media
uk,162,"Follow Him: A Come, Follow Me Podcast with Hank Smith & John Bytheway",1545433056,2020-12-27,Christianity,David Perry
uk,163,"My Brother, My Brother And Me",367330921,2020-10-27,Comedy,The McElroys
uk,164,This Is Actually Happening,497227384,2020-10-27,True Crime,Wondery
uk,165,This is Tulsi Gabbard,1549623127,2021-01-19,Society & Culture,Tulsi Media
uk,166,TED Radio Hour,523121474,2020-10-23,Technology,NPR
uk,167,The School of Greatness,596047499,2021-02-17,Alternative Health,Lewis Howes
uk,168,FiveThirtyEight Politics,1077418457,2020-10-27,Politics,"FiveThirtyEight, 538, ABC News, Nate Silver"
uk,169,The Food That Built America,1551644089,2021-02-04,History,The HISTORY Channel & OZY
uk,170,Life Kit,1461493560,2020-12-24,Health & Fitness,NPR
uk,171,Spittin Chiclets,1112425552,2021-02-16,Hockey,Barstool Sports
uk,172,SweeTalks,1553695333,2021-02-19,Comedy,sweetea
uk,173,The Read,619369512,2021-02-16,Comedy,Loud Speakers Network
uk,174,Through The Cracks,1545174922,2021-02-25,True Crime,WAMU
uk,175,Bad Friends,1496265971,2021-02-15,Comedy,Andrew Santino and Bobby Lee
uk,176,The Happiness Lab with Dr. Laurie Santos,1474245040,2020-10-12,Society & Culture,Pushkin Industries
uk,177,Tenfold More Wicked,1538204210,2021-01-25,True Crime,Exactly Right
uk,178,WHOA That's Good Podcast,1433974017,2020-10-28,Christianity,Sadie Robertson
uk,179,48 Hours,965818306,2020-12-27,True Crime,CBS News Radio
uk,180,Business Wars,1335814741,2021-01-18,Management,Wondery
uk,181,Deep Cover: The Real Donnie Brasco,1515609437,2020-12-21,True Crime,Jam Street Media
uk,182,The Herd with Colin Cowherd,1042368254,2021-02-17,Football,iHeartRadio
uk,183,Motley Fool Money,306106212,2021-01-22,Investing,The Motley Fool
uk,184,Odessa,1554535631,2021-02-26,Documentary,The New York Times
uk,185,Elevation with Steven Furtick,216015753,2021-02-22,Christianity,Elevation Church
uk,186,Impaulsive with Logan Paul,1442164847,2021-02-09,Comedy,Logan Paul
uk,187,Conspiracy Theories,1337195586,2020-10-28,History,Parcast Network
uk,188,A Word … with Jason Johnson,1549266269,2021-02-26,News Commentary,Slate Podcasts
uk,189,DISGRACELAND,1275172907,2021-03-02,Music,Jake Brennan
uk,190,That Happens,1555616752,2021-02-19,Comedy,"Harmontown LLC, Starburns Audio LLC"
uk,191,The Bill Bert Podcast,1484912138,2021-02-24,Comedy,All Things Comedy
uk,192,Relatable with Allie Beth Stuckey,1359249098,2021-02-25,News Commentary,Blaze Podcast Network
uk,193,The Joe Budden Podcast with Rory & Mal,1535809341,2020-10-28,Music,The Joe Budden Network
uk,194,Do No Harm,1537865727,2021-02-16,True Crime,Wondery | NBC News
uk,195,BibleProject,1050832450,2020-12-21,Christianity,BibleProject
uk,196,Marketplace,201853034,2021-03-03,Business News,Marketplace
uk,197,20/20,987967575,2020-11-22,News,ABC News
uk,198,The Experiment,1549704404,2021-01-25,Documentary,The Atlantic and WNYC Studios
uk,199,Up and Vanished,1140596919,2020-10-15,True Crime,Tenderfoot TV
uk,200,HISTORY This Week,1493453604,2021-03-01,History,The HISTORY Channel
nz,1,Against The Odds,1553335461,2021-02-11,Society & Culture,Wondery
nz,2,Conning the Con,1516505977,2021-01-10,True Crime,Sarah Ferris & Emma Ferris
nz,3,RNZ: The Detail,1459959514,2020-10-28,News,RNZ
nz,4,Collapse,1550688418,2021-02-11,History,Stuff
nz,5,Mommy Doomsday,1540849480,2021-02-09,True Crime,NBC News
nz,6,Crime Junkie,1322200189,2020-10-26,True Crime,audiochuck
nz,7,Catching Melanie's Killer - A True Crime Podcast by ITV News,1547959383,2021-02-02,True Crime,ITV News
nz,8,empowered with Revie,1555388617,2021-02-25,Society & Culture,The Spin Studio
nz,9,"Fletch, Vaughan & Megan on ZM",1231214743,2020-10-27,Comedy,ZM
nz,10,Casefile True Crime,998568017,2020-10-27,True Crime,Casefile Presents
nz,11,That's Enough Already with Urzila Carlson,1553718256,2021-02-28,Comedy Interviews,Urzila Carlson
nz,12,Alan Carr's 'Life's a Beach',1550998864,2021-02-01,Comedy Interviews,Travesty Media
nz,13,The Daily,1200361736,2020-10-28,Daily News,The New York Times
nz,14,Chameleon: Hollywood Con Queen,1532225667,2020-10-27,Society & Culture,Campside Media
nz,15,Grounded with Louis Theroux,1508985962,2020-06-29,Personal Journals,BBC Radio 4
nz,16,The Baseline Podcast,1544276107,2021-03-02,Basketball,"Stevie Cozens, Josh Jeffares"
nz,17,Jase & PJ,1332566161,2020-10-28,Comedy,iHeartRadio Australia & KIIS
nz,18,Stuff You Should Know,278981407,2020-10-28,Society & Culture,iHeartRadio
nz,19,You're Wrong About,1380008439,2020-10-22,History,Michael Hobbes & Sarah Marshall
nz,20,My Favorite Murder with Karen Kilgariff and Georgia Hardstark,1074507850,2020-10-26,True Crime,Exactly Right
nz,21,RNZ: Fragments,1553386057,2021-02-21,Society & Culture,RNZ
nz,22,You're Dead To Me,1479973402,2020-10-09,History,BBC Radio 4
nz,23,RNZ: NZ Wars: Stories of Tainui,1553423837,2021-02-12,History,RNZ
nz,24,Armchair Expert with Dax Shepard,1345682353,2020-10-26,Comedy,Armchair Umbrella
nz,25,On Purpose with Jay Shetty,1450994021,2020-10-26,Health & Fitness,Jay Shetty and Kast Media
nz,26,Private Affairs,1550913479,2021-02-25,Drama,Christine/DJ Kix
nz,27,No Such Thing As A Fish,840986946,2020-10-23,Comedy,No Such Thing As A Fish
nz,28,Today in Focus,1440133626,2020-10-28,Daily News,The Guardian
nz,29,Cautionary Tales,1484511465,2021-02-12,History,Pushkin Industries
nz,30,The Joe Rogan Experience,360084272,2020-10-28,Comedy,Joe Rogan
nz,31,The Matt & Jerry Show,1229513888,2020-10-28,Comedy,Radio Hauraki
nz,32,Remember When…,1552795520,2021-02-23,Society & Culture,The Spinoff
nz,33,The Planty Podie,1539353861,2021-02-22,Nutrition,Chloe Garnham
nz,34,Huberman Lab,1545953110,2021-01-04,Health & Fitness,Dr. Andrew Huberman
nz,35,The Property Academy Podcast,1481465172,2020-10-28,Investing,Opes Partners
in,1,Sadhguru's Podcast,347854569,2020-11-30,Spirituality,Sadhguru
in,2,Gita For Daily Living,584092091,2020-10-17,Hinduism,Neil Bhatt
in,3,TED Talks Daily,160904630,2020-10-28,Education,TED
in,4,On Purpose with Jay Shetty,1450994021,2020-10-26,Health & Fitness,Jay Shetty and Kast Media
in,5,The Cipher,1543887425,2021-01-26,Drama,BBC Radio
in,6,What's Up Sister?,1554876547,2021-02-22,Personal Journals,What's up Sister
in,7,"Think Fast, Talk Smart: Communication Techniques.",1494989268,2020-10-22,Careers,Stanford GSB
in,8,Unofficial Sources,1548244887,2021-01-11,Business,The Ken
in,9,Maed in India,1009197596,2021-03-01,Music Interviews,Maed in India
in,10,Finshots Daily,1532901566,2020-10-28,Business,Finshots
in,11,6 Minute Vocabulary,1036379102,2020-10-26,Education,BBC Radio
in,12,Practically Gita,1548187636,2021-02-10,Self Help,WYN Studio
in,13,2000 Books for Ambitious Entrepreneurs - Author Interviews and Book Summaries,1119439036,2020-09-21,Entrepreneurship,Mani Vaya
in,14,Old Hindi Songs's show,1548383228,2021-01-12,Music,Hindu Epics
in,15,Daily Motivation Podcast,1035148051,2016-10-05,Alternative Health,Daily Motivation Podcast
in,16,The Intelligence,1449631195,2020-10-28,Daily News,The Economist
in,17,The Stories of Mahabharata,888135469,2020-09-09,Performing Arts,Sudipta Bhawmik
in,18,The History of India Podcast,1041684187,2020-05-01,History,Kit Patrick
in,19,Little Explorers - Countries In The World,1549390988,2021-02-10,Places & Travel,Chimes Radio
in,20,Zerodha Educate,1448599498,2020-10-24,Investing,Zerodha
in,21,Akashavani English News,1536206996,2020-10-28,Daily News,All India Radio
in,22,Bhagavad Gita Hindi,1114062334,2017-01-31,Hinduism,Yatharth Geeta
in,23,The Mindvalley Podcast with Vishen Lakhiani,1317823455,2020-10-28,Health & Fitness,Mindvalley
in,24,Moneycontrol Podcast,1340196987,2020-10-28,Business,moneycontrol
in,25,The Daily Mastery Podcast by Robin Sharma,1521068608,2020-11-13,Self Help,Robin Sharma
in,26,We Study Billionaires - The Investor’s Podcast Network,928933489,2020-10-25,Investing,The Investor's Podcast Network
in,27,The Tastes of India Podcast in Hindi : Healthy Living Tips and Cookery Show,1039644241,2021-02-28,Food,"Puja - Blogger, Home Business Owner, Self Proclaimed Cook"
in,28,Behind Every Dream,1550874620,2021-02-18,Mental Health,Shivani Bafna
in,29,The English We Speak,262026989,2020-10-27,Education,BBC Radio
in,30,IELTS Podcast,524002915,2021-01-28,Language Learning,Ben Worthington
in,31,Brewing Talks,1552164995,2021-03-02,Marketing,Ep.Log Media
in,32,The GaryVee Audio Experience,928159684,2020-10-28,Entrepreneurship,Gary Vaynerchuk
in,33,Sandeep Maheshwari Motivation,1549822234,2021-02-05,Self Help,Sandeep Maheshwari
in,34,The Big Story,1437983503,2020-10-29,News,The Quint
in,35,Is Romance Dead?,1534542817,2020-11-06,Relationships,Maed in India
in,36,3 Things,1406730235,2020-10-28,News,The Indian Express
in,37,Modern Love,1065559535,2020-10-21,Relationships,The New York Times
in,38,The Joe Rogan Experience,360084272,2020-10-28,Comedy,Joe Rogan
in,39,The Seen and the Unseen - hosted by Amit Varma,1190896090,2020-10-25,Politics,Amit Varma
in,40,The Tim Ferriss Show,863897795,2020-10-28,Entrepreneurship,"Tim Ferriss: Bestselling Author, Human Guinea Pig"
in,41,Naval,1454097755,2020-07-15,Investing,Naval
in,42,WorkLife with Adam Grant,1346314086,2020-05-12,Management,TED
in,43,PURIJAGANNADH,1522708820,2020-10-23,Hobbies,Purijagannadh
in,44,The Passion People Podcast,1206967377,2021-02-26,Personal Journals,Ep.Log Media
in,45,The Ranveer Show,1490896085,2021-03-02,Self Help,BeerBiceps aka Ranveer Allahbadia
in,46,Global News Podcast,135067274,2021-03-03,News,BBC World Service
in,47,Classic English Stories For Kids,1509930659,2021-03-03,Stories for Kids,Chimes Radio
in,48,The Musafir Stories - India Travel Podcast,1209849464,2021-02-22,Places & Travel,Saif & Faiza
in,49,Red FM Bauaa,1118875240,2021-02-18,Comedy,Red FM
in,50,ThePrint,1488735954,2021-03-03,Politics,ThePrint
in,51,The Documentary Podcast,73802620,2020-10-27,History,BBC World Service
in,52,Waveform: The MKBHD Podcast,1474429475,2020-10-16,Technology,Studio71
in,53,6 Minute Grammar,1080974028,2020-10-27,Education,BBC Radio
in,54,Little Stories for Tiny People: Anytime and bedtime stories for kids,1039511252,2021-02-07,Stories for Kids,Rhea Pechter
in,55,UNKUT KRITIKA,1517640300,2020-10-31,Self Help,Kritika Khurana
in,56,9XM Song Secret,1516770387,2020-10-24,Music Interviews,Ep.Log Media
in,57,Philosophize This!,659155419,2020-10-20,Philosophy,Stephen West
in,58,BloombergQuint All You Need To Know,1440116479,2020-10-28,Investing,IVM Podcasts
in,59,Stuff You Should Know,278981407,2020-10-28,Society & Culture,iHeartRadio
in,60,Bangalore In Stories,1547246790,2021-01-27,Documentary,PodMacha Studios
in,61,Get Sleepy: Sleep meditation and stories,1487513861,2020-12-02,Alternative Health,Get Sleepy
in,62,The Great Indian Marketing Show,1542664721,2021-01-05,Marketing,Aadil Bandukwala & Kaushik Satish
in,63,Daily Dose,1456761991,2020-10-28,News,Newslaundry.com
in,64,We Are What We Eat: Pay The Farmer Not The Pharmacy,1512934794,2020-11-16,Nutrition,Meera & Ashok Vasudevan
in,65,Unsolved Murders: True Crime Stories,1122804248,2020-12-01,True Crime,Parcast Network
in,66,Cyrus Says,979118845,2020-10-28,Comedy,IVM Podcasts
in,67,Saregama Carvaan Classic Retro Music,1131144827,2019-12-26,Music,Saregama India Ltd
in,68,HBR IdeaCast,152022135,2020-10-27,Management,Harvard Business Review
in,69,The Mindset Mentor,1033048640,2020-10-28,Mental Health,Rob Dial and Kast Media
in,70,DJ TRIPLE S - Mix Series,1394251788,2020-06-21,Music,DJ TRIPLE S
in,71,In Focus by The Hindu,1494440867,2020-10-26,News Commentary,The Hindu
in,72,The Sadhguru Podcast,1479332846,2019-09-25,Spirituality,The Sadhguru Podcast
in,73,The Daily Show With Trevor Noah: Ears Edition,1334878780,2020-10-28,Comedy,iHeartRadio & Comedy Central
in,74,The McKinsey Podcast,285260960,2020-10-09,Management,McKinsey & Company
in,75,Economist Radio,151230264,2020-10-28,News,The Economist
in,76,CNN Daily News Briefing,1436719991,2020-12-11,Daily News,CNN
in,77,TED Business,470622782,2020-10-26,Business,TED
in,78,Vedanta and Yoga,160835381,2020-05-24,Spirituality,"Ramakrishna Vedanta Society, Boston"
in,79,The Indian Edit,1377845840,2021-02-02,Personal Journals,Nitasha Manchanda
in,80,Kwik Brain with Jim Kwik,1208024744,2020-10-26,Self Help,"Jim Kwik, Your Brain Coach, Founder www.KwikLearning.com"
in,81,Masters of Scale with Reid Hoffman,1227971746,2020-10-27,Management,WaitWhat
in,82,The Michelle Obama Podcast,1532956108,2020-09-30,Relationships,Higher Ground & Spotify
in,83,How I Built This with Guy Raz,1150510297,2020-10-26,Business,NPR
in,84,Business Wars,1335814741,2020-10-28,Management,Wondery
in,85,Duolingo Spanish Podcast,1317493077,2020-10-22,Education,Duolingo
in,86,"Hey, Stranger!",1547086264,2021-01-19,Society & Culture,Thoraya Maronesy
in,87,Paisa Vaisa,1239293215,2020-10-26,Investing,IVM Podcasts
in,88,Cementing Wedding With Marriage - ( Marathi Podcast),1552604499,2021-02-24,Relationships,NACHIKET KSHIRE & LEENA PARANJPE
in,89,"Feel Better, Live More with Dr Rangan Chatterjee",1333552422,2021-02-17,Alternative Health,Dr Rangan Chatterjee: GP & Author
in,90,RED FM LOVE STORY by RJ PAHI,1289643592,2021-02-09,Personal Journals,Red FM
in,91,Genius Bar,1550568878,2021-01-25,Technology,Jon Prosser + Sam Kohl
in,92,All Indians Matter,1527740349,2021-02-04,News Commentary,Ideabrew Studios
in,93,The Dr. John Berardi Show,1553695927,2021-01-30,Health & Fitness,John Berardi
in,94,Good Night Stories for Adults by Roshan Abbas,1515378138,2021-02-05,Relationships,Kommune
in,95,The Robin Sharma Mastery Sessions,1068207118,2020-03-05,Education,Robin Sharma
in,96,Bollywood Weekly,1003811629,2021-02-20,TV & Film,TiC Productions
in,97,Akbar Birbal Stories- Hindi Moral Tales,1509930788,2021-02-25,Stories for Kids,Chimes Radio
in,98,The Knowledge Project with Shane Parrish,990149481,2021-02-23,Investing,Farnam Street
in,99,The Devdutt Pattanaik Show | Mirchi,1465487889,2020-03-04,Philosophy,Devdutt Pattanaik
in,100,Learn English | EnglishClass101.com,323145903,2021-03-02,Language Learning,EnglishClass101.com
in,101,Prime Time with Ravish,1442530475,2020-12-02,News,NDTV
in,102,Sadhguru Speeches by Sync Mind,1481769883,2020-08-15,Society & Culture,Sync Mind/Sadhguru Speeches
in,103,The Kulstarr Fix,1391332856,2019-04-29,Music,Kulstarr
in,104,IELTS Energy English Podcast,969076668,2020-10-28,Language Learning,Lindsay McMahon and Jessica Beck
in,105,Sidhu Oye Sidhu,1523324463,2020-07-25,Music Commentary,Music Crew
in,106,Kathe Paend - A place to tell stories of Kashmir,1545333588,2021-02-02,History,Red FM
in,107,FT News Briefing,1438449989,2020-10-29,Daily News,Financial Times
in,108,Hidden Brain,1028908750,2020-10-26,Social Sciences,Hidden Brain
in,109,TED-Ed: Lessons Worth Sharing,1039991663,2020-08-09,Education,TED
in,110,TED Talks Education,470623037,2020-06-19,Courses,TED
in,111,Hindi Song,1504664694,2020-03-22,Performing Arts,KHASI SONG
in,112,VIEWS with David Dobrik and Jason Nash,1236778275,2020-10-27,Comedy,Cadence13
in,113,WhatsApp University And Corona(Hindi) The Debator!,1515173768,2020-05-15,Documentary,The Galaga Guy
in,114,DJDeepNYC,1437907791,2020-07-25,Music,DjDeepNYC
in,115,Guided Meditations by Gurudev Sri Sri Ravi Shankar,1521855921,2020-06-23,Health & Fitness,Art of Living
in,116,The Indian Startup Show,1031590716,2020-10-14,Technology,Neil Patel
in,117,Akashavani Hindi News,1536206642,2020-10-28,Daily News,All India Radio
in,118,NL Hafta,582585399,2020-10-24,News,Newslaundry.com
in,119,Office Ladies,1480311435,2020-10-28,Comedy,Earwolf & Jenna Fischer and Angela Kinsey
in,120,7 Good Minutes Daily Self-Improvement Podcast with Clyde Lee Dennis,1346062517,2020-10-28,Self Help,Clyde Lee Dennis
in,121,Kya Swaad Hai,1545139371,2020-12-25,Food,WYN Studio
in,122,Freakonomics Radio,354668519,2020-10-22,Documentary,Freakonomics Radio + Stitcher
in,123,Coaching for Leaders,458827716,2021-02-22,Management,Dave Stachowiak
in,124,Mayim Bialik's Breakdown,1546456269,2021-02-23,Health & Fitness,Mayim Bialik
in,125,Oprah’s SuperSoul Conversations,1264843400,2021-02-24,Society & Culture,Oprah
in,126,Simple Ken - Hosted by Kenny Sebastian,1498977285,2021-01-26,Comedy,Kenny Sebastian
in,127,Impaulsive with Logan Paul,1442164847,2021-02-25,Comedy,Logan Paul
in,128,99% Invisible,394775318,2020-12-18,Design,Roman Mars
in,129,Marketing School - Digital Marketing and Online Marketing Tips,1138869817,2020-10-28,Marketing,Eric Siu & Neil Patel
in,130,6 Minute English,262026947,2020-10-22,Education,BBC Radio
in,131,Rediscovering Self with Amrutam,1540303192,2020-12-25,Mental Health,Rediscovering Self
in,132,Mufti Menk,592746186,2021-02-02,Islam,Muslim Central
in,133,Huberman Lab,1545953110,2020-12-21,Health & Fitness,Dr. Andrew Huberman
in,134,Heirs of The Pandavas,1526452361,2020-10-17,Fiction,WYN Studio
in,135,Books and Beyond with Bound,1502692172,2020-10-27,Books,Bound Podcasts
in,136,The School of Greatness,596047499,2020-10-28,Alternative Health,Lewis Howes
in,137,Love Me,1121239439,2020-10-22,Society & Culture,CBC Podcasts
in,138,Detective Mathema's Maths Puzzles for Kids,1184274374,2016-12-09,Education for Kids,Fun Kids
